caption,comment,label
Thắc mắc về An toàn lao động,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Thắc mắc về An toàn lao động,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Quy định mới về Thừa kế,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Quy định mới về Thừa kế,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Hỏi luật sư: Doanh nghiệp,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Hỏi luật sư: Doanh nghiệp,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Tư vấn pháp luật Thừa kế,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Tư vấn pháp luật Thừa kế,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Kinh nghiệm giải quyết Bảo hiểm,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Kinh nghiệm giải quyết Bảo hiểm,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Xin tư vấn luật Di trú,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Xin tư vấn luật Di trú,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Trao đổi về vấn đề Hợp đồng,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề Hợp đồng,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Trao đổi về vấn đề Hành nghề luật sư,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề Hành nghề luật sư,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Trao đổi về vấn đề Người tiêu dùng,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề Người tiêu dùng,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Hỏi đáp Hành nghề luật sư,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Hỏi đáp Hành nghề luật sư,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Tư vấn miễn phí lĩnh vực Hợp đồng,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Tư vấn miễn phí lĩnh vực Hợp đồng,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Kinh nghiệm giải quyết Di trú,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Kinh nghiệm giải quyết Di trú,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Xin tư vấn luật Giao thông,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Xin tư vấn luật Giao thông,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Kinh nghiệm giải quyết Hợp đồng,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Kinh nghiệm giải quyết Hợp đồng,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Câu hỏi pháp lý – Bảo hiểm,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Câu hỏi pháp lý – Bảo hiểm,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Kinh nghiệm giải quyết Sở hữu trí tuệ,Mua bán đất chỉ cần thỏa thuận bằng miệng giữa hai bên là có hiệu lực.,1
Kinh nghiệm giải quyết Sở hữu trí tuệ,Khi chuyển nhượng quyền sử dụng đất phải có giấy chứng nhận và công chứng hợp đồng.,0
Tư vấn miễn phí lĩnh vực Thuế,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Tư vấn miễn phí lĩnh vực Thuế,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề An toàn lao động,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Trao đổi về vấn đề An toàn lao động,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Tư vấn miễn phí lĩnh vực Sở hữu trí tuệ,Doanh nghiệp có quyền khi thực hiện nghĩa vụ thuế.,1
Tư vấn pháp luật Ngân hàng,Cơ quan nhà nước có quyền theo quy định về bảo hiểm xã hội.,0
Thắc mắc về Công chứng,Người sử dụng lao động được miễn khi tham gia giao thông.,0
Kinh nghiệm giải quyết Ngân hàng,Tổ chức được phép trong việc đăng ký quyền sở hữu trí tuệ.,0
Trao đổi về vấn đề Hôn nhân và gia đình,Người lao động bị xử lý trong hoạt động kinh doanh.,0
Tư vấn pháp luật Thừa kế,Cơ quan nhà nước được hưởng trong hoạt động kinh doanh.,1
Câu hỏi pháp lý – An toàn lao động,Công dân phải trong hoạt động kinh doanh.,0
Tư vấn miễn phí lĩnh vực Người tiêu dùng,Hộ kinh doanh bị xử lý theo quy định của pháp luật.,0
Hỏi luật sư: Sở hữu trí tuệ,Tổ chức được hưởng khi ký kết hợp đồng dân sự.,0
Trao đổi về vấn đề Công chứng,Tổ chức bị xử lý khi ký kết hợp đồng dân sự.,0
Kinh nghiệm giải quyết Ngân hàng,Người lao động được phép trong việc đăng ký quyền sở hữu trí tuệ.,0
Thắc mắc về Bảo hiểm,Tổ chức phải trong trường hợp xảy ra tai nạn lao động.,0
Tư vấn miễn phí lĩnh vực Lao động,Doanh nghiệp được phép khi ký kết hợp đồng dân sự.,1
Câu hỏi pháp lý – Đất đai,Tổ chức được hưởng khi thực hiện nghĩa vụ thuế.,1
Trao đổi về vấn đề Công chứng,Người lao động cần tuân thủ khi ký kết hợp đồng dân sự.,1
Xin tư vấn luật Bảo hiểm,Hộ kinh doanh được miễn khi ký kết hợp đồng dân sự.,0
Xin tư vấn luật Môi trường,Doanh nghiệp có quyền khi tham gia giao thông.,1
Câu hỏi pháp lý – Người tiêu dùng,Cơ quan nhà nước được hưởng khi tham gia giao thông.,1
Tư vấn miễn phí lĩnh vực Hợp đồng,Hộ kinh doanh phải khi ký kết hợp đồng dân sự.,1
Thắc mắc về Doanh nghiệp,Cơ quan nhà nước có quyền theo quy định của pháp luật.,0
Câu hỏi pháp lý – Doanh nghiệp,Công dân được hưởng trong việc đăng ký quyền sở hữu trí tuệ.,0
Tư vấn miễn phí lĩnh vực Hành nghề luật sư,Công dân được hưởng trong hoạt động kinh doanh.,1
Tư vấn miễn phí lĩnh vực Hành chính,Hộ kinh doanh được miễn khi thực hiện nghĩa vụ thuế.,0
Hỏi luật sư: Hôn nhân và gia đình,Người vi phạm phải trong việc đăng ký quyền sở hữu trí tuệ.,0
Trao đổi về vấn đề An toàn lao động,Công dân có quyền khi thực hiện nghĩa vụ thuế.,0
Xin tư vấn luật Hình sự,Tổ chức phải trong việc đăng ký quyền sở hữu trí tuệ.,1
Xin tư vấn luật Giao thông,Người vi phạm được hưởng trong việc đăng ký quyền sở hữu trí tuệ.,1
Tư vấn pháp luật Di trú,Hộ kinh doanh phải chịu trách nhiệm khi tham gia giao thông.,1
Tư vấn pháp luật Hành nghề luật sư,Hộ kinh doanh được phép trong hoạt động kinh doanh.,0
Hỏi đáp Công chứng,Cơ quan nhà nước bị xử lý trong việc đăng ký quyền sở hữu trí tuệ.,1
Tư vấn pháp luật Hành chính,Cơ quan nhà nước được hưởng theo quy định của pháp luật.,0
Kinh nghiệm giải quyết Bảo hiểm,Doanh nghiệp phải chịu trách nhiệm khi ký kết hợp đồng dân sự.,1
Trao đổi về vấn đề Dân sự,Tổ chức cần tuân thủ khi thực hiện nghĩa vụ thuế.,0
Hỏi luật sư: Thừa kế,Tổ chức bị xử lý khi thực hiện nghĩa vụ thuế.,1
Kinh nghiệm giải quyết Hợp đồng,Người vi phạm cần tuân thủ theo quy định của pháp luật.,0
Tư vấn pháp luật Hành chính,Cơ quan nhà nước bị xử lý theo quy định của pháp luật.,0
Xin tư vấn luật Người tiêu dùng,Doanh nghiệp phải chịu trách nhiệm trong trường hợp xảy ra tai nạn lao động.,0
Hỏi luật sư: Di trú,Công dân được miễn khi ký kết hợp đồng dân sự.,1
Tư vấn pháp luật Thừa kế,Doanh nghiệp phải chịu trách nhiệm khi ký kết hợp đồng dân sự.,1
Hỏi luật sư: Dân sự,Hộ kinh doanh có quyền trong việc đăng ký quyền sở hữu trí tuệ.,0
Kinh nghiệm giải quyết Hành nghề luật sư,Hộ kinh doanh bị xử lý trong hoạt động kinh doanh.,0
Hỏi luật sư: An toàn lao động,Hộ kinh doanh phải chịu trách nhiệm theo quy định của pháp luật.,1
Quy định mới về Thuế,Người lao động bị xử lý khi ký kết hợp đồng dân sự.,1
Thắc mắc về Giao thông,Người vi phạm được miễn trong trường hợp xảy ra tai nạn lao động.,1
Câu hỏi pháp lý – Doanh nghiệp,Công dân cần tuân thủ khi thực hiện nghĩa vụ thuế.,1
Hỏi đáp Người tiêu dùng,Công dân phải chịu trách nhiệm trong việc đăng ký quyền sở hữu trí tuệ.,1
Tư vấn pháp luật Lao động,Công dân phải khi ký kết hợp đồng dân sự.,1
Quy định mới về Hành nghề luật sư,Người lao động được phép trong việc đăng ký quyền sở hữu trí tuệ.,0
Trao đổi về vấn đề Bảo hiểm,Người vi phạm có quyền khi thực hiện nghĩa vụ thuế.,1
Xin tư vấn luật Hợp đồng,Tổ chức được hưởng trong trường hợp xảy ra tai nạn lao động.,0
Hỏi luật sư: Ngân hàng,Doanh nghiệp được phép trong việc đăng ký quyền sở hữu trí tuệ.,0
Trao đổi về vấn đề Hành chính,Cơ quan nhà nước được phép trong trường hợp xảy ra tai nạn lao động.,1
Tư vấn pháp luật Công chứng,Hộ kinh doanh cần tuân thủ khi ký kết hợp đồng dân sự.,1
Hỏi luật sư: Hình sự,Hộ kinh doanh phải khi ký kết hợp đồng dân sự.,0
Câu hỏi pháp lý – Giao thông,Công dân được miễn trong trường hợp xảy ra tai nạn lao động.,0
Kinh nghiệm giải quyết Hợp đồng,Cơ quan nhà nước phải trong việc đăng ký quyền sở hữu trí tuệ.,1
Tư vấn miễn phí lĩnh vực Người tiêu dùng,Hộ kinh doanh được phép trong trường hợp xảy ra tai nạn lao động.,1
Câu hỏi pháp lý – Hành chính,Tổ chức được phép khi thực hiện nghĩa vụ thuế.,0
Kinh nghiệm giải quyết An toàn lao động,Người lao động bị xử lý trong việc đăng ký quyền sở hữu trí tuệ.,0
Hỏi đáp Sở hữu trí tuệ,Người lao động bị xử lý khi ký kết hợp đồng dân sự.,1
Kinh nghiệm giải quyết Đất đai,Hộ kinh doanh phải chịu trách nhiệm theo quy định về bảo hiểm xã hội.,0
Trao đổi về vấn đề Hôn nhân và gia đình,Người sử dụng lao động được hưởng trong trường hợp xảy ra tai nạn lao động.,1
Câu hỏi pháp lý – Thừa kế,Cơ quan nhà nước được phép theo quy định của pháp luật.,1
Thắc mắc về Thừa kế,Công dân được phép trong việc đăng ký quyền sở hữu trí tuệ.,1
Trao đổi về vấn đề Công chứng,Cơ quan nhà nước có quyền theo quy định của pháp luật.,1
Hỏi đáp Môi trường,Cơ quan nhà nước được hưởng trong việc đăng ký quyền sở hữu trí tuệ.,0
Quy định mới về Hôn nhân và gia đình,Tổ chức có quyền khi ký kết hợp đồng dân sự.,0
Hỏi đáp Di trú,Người sử dụng lao động phải khi tham gia giao thông.,1
Hỏi đáp Doanh nghiệp,Công dân bị xử lý trong hoạt động kinh doanh.,0
Kinh nghiệm giải quyết Di trú,Người sử dụng lao động bị xử lý trong việc đăng ký quyền sở hữu trí tuệ.,1
Trao đổi về vấn đề Dân sự,Người lao động phải chịu trách nhiệm trong hoạt động kinh doanh.,1
Tư vấn miễn phí lĩnh vực An toàn lao động,Công dân cần tuân thủ theo quy định của pháp luật.,1
Câu hỏi pháp lý – Di trú,Tổ chức được phép khi tham gia giao thông.,0
Xin tư vấn luật Thuế,Công dân có quyền trong hoạt động kinh doanh.,0
Xin tư vấn luật Bảo hiểm,Hộ kinh doanh được phép trong trường hợp xảy ra tai nạn lao động.,1
Tư vấn pháp luật Thừa kế,Người vi phạm có quyền khi tham gia giao thông.,0
Câu hỏi pháp lý – Doanh nghiệp,Người lao động phải chịu trách nhiệm khi tham gia giao thông.,0
Trao đổi về vấn đề An toàn lao động,Công dân cần tuân thủ khi thực hiện nghĩa vụ thuế.,0
Xin tư vấn luật Hôn nhân và gia đình,Doanh nghiệp phải chịu trách nhiệm theo quy định của pháp luật.,0
Hỏi đáp Hôn nhân và gia đình,Tổ chức phải khi tham gia giao thông.,0
Xin tư vấn luật Thuế,Công dân cần tuân thủ trong trường hợp xảy ra tai nạn lao động.,1
Hỏi luật sư: Giao thông,Hộ kinh doanh được hưởng theo quy định về bảo hiểm xã hội.,0
Trao đổi về vấn đề Sở hữu trí tuệ,Người lao động được miễn theo quy định của pháp luật.,1
Tư vấn miễn phí lĩnh vực Hành nghề luật sư,Doanh nghiệp bị xử lý khi tham gia giao thông.,0
Hỏi luật sư: Ngân hàng,Doanh nghiệp được phép khi tham gia giao thông.,0
Trao đổi về vấn đề Người tiêu dùng,Tổ chức được hưởng khi thực hiện nghĩa vụ thuế.,0
Hỏi đáp Hành chính,Doanh nghiệp phải chịu trách nhiệm theo quy định về bảo hiểm xã hội.,0
Câu hỏi pháp lý – Thừa kế,Hộ kinh doanh phải chịu trách nhiệm theo quy định của pháp luật.,1
Tư vấn pháp luật An toàn lao động,Người vi phạm bị xử lý khi ký kết hợp đồng dân sự.,1
Tư vấn miễn phí lĩnh vực Giao thông,Hộ kinh doanh có quyền khi thực hiện nghĩa vụ thuế.,0
Thắc mắc về Môi trường,Hộ kinh doanh phải chịu trách nhiệm trong trường hợp xảy ra tai nạn lao động.,0
Xin tư vấn luật Hình sự,Người vi phạm phải khi tham gia giao thông.,1
Xin tư vấn luật Môi trường,Công dân cần tuân thủ khi thực hiện nghĩa vụ thuế.,0
Câu hỏi pháp lý – Di trú,Cơ quan nhà nước phải chịu trách nhiệm trong hoạt động kinh doanh.,0
Câu hỏi pháp lý – Sở hữu trí tuệ,Tổ chức phải chịu trách nhiệm theo quy định của pháp luật.,0
Trao đổi về vấn đề Công chứng,Tổ chức có quyền khi thực hiện nghĩa vụ thuế.,0
Tư vấn pháp luật Sở hữu trí tuệ,Hộ kinh doanh cần tuân thủ trong trường hợp xảy ra tai nạn lao động.,0
Kinh nghiệm giải quyết Đất đai,Cơ quan nhà nước có quyền trong trường hợp xảy ra tai nạn lao động.,0
Thắc mắc về Lao động,Cơ quan nhà nước cần tuân thủ theo quy định của pháp luật.,1
Thắc mắc về Lao động,Hộ kinh doanh cần tuân thủ khi tham gia giao thông.,0
Thắc mắc về An toàn lao động,Cơ quan nhà nước cần tuân thủ theo quy định của pháp luật.,0
Kinh nghiệm giải quyết Doanh nghiệp,Doanh nghiệp được hưởng khi ký kết hợp đồng dân sự.,0
Hỏi luật sư: Thừa kế,Người lao động phải chịu trách nhiệm theo quy định về bảo hiểm xã hội.,0
Xin tư vấn luật Hành nghề luật sư,Người vi phạm phải chịu trách nhiệm trong việc đăng ký quyền sở hữu trí tuệ.,1
Tư vấn miễn phí lĩnh vực Công chứng,Người lao động phải theo quy định về bảo hiểm xã hội.,0
Thắc mắc về Di trú,Cơ quan nhà nước có quyền trong trường hợp xảy ra tai nạn lao động.,0
Tư vấn miễn phí lĩnh vực Sở hữu trí tuệ,Doanh nghiệp phải trong trường hợp xảy ra tai nạn lao động.,0
Trao đổi về vấn đề Thuế,Người lao động được miễn trong việc đăng ký quyền sở hữu trí tuệ.,0
Trao đổi về vấn đề Hợp đồng,Tổ chức phải chịu trách nhiệm trong trường hợp xảy ra tai nạn lao động.,0
Xin tư vấn luật Hôn nhân và gia đình,Người sử dụng lao động được miễn khi tham gia giao thông.,0
Trao đổi về vấn đề Hình sự,Công dân phải chịu trách nhiệm trong trường hợp xảy ra tai nạn lao động.,1
Hỏi đáp Hợp đồng,Hộ kinh doanh phải chịu trách nhiệm theo quy định của pháp luật.,1
Hỏi luật sư: Công chứng,Người sử dụng lao động bị xử lý theo quy định về bảo hiểm xã hội.,1
Kinh nghiệm giải quyết Doanh nghiệp,Người sử dụng lao động được hưởng trong hoạt động kinh doanh.,1
Xin tư vấn luật Hình sự,Cơ quan nhà nước được hưởng theo quy định của pháp luật.,1
Hỏi đáp Hôn nhân và gia đình,Tổ chức phải chịu trách nhiệm trong trường hợp xảy ra tai nạn lao động.,1
Trao đổi về vấn đề Dân sự,Doanh nghiệp được phép khi tham gia giao thông.,1
Kinh nghiệm giải quyết Giao thông,Người sử dụng lao động được hưởng trong trường hợp xảy ra tai nạn lao động.,1
Xin tư vấn luật Doanh nghiệp,Tổ chức được phép trong hoạt động kinh doanh.,0
Quy định mới về Di trú,Hộ kinh doanh phải chịu trách nhiệm trong hoạt động kinh doanh.,0
Tư vấn pháp luật Lao động,Hộ kinh doanh cần tuân thủ theo quy định của pháp luật.,1
Kinh nghiệm giải quyết Sở hữu trí tuệ,Tổ chức được miễn khi ký kết hợp đồng dân sự.,1
Tư vấn pháp luật An toàn lao động,Cơ quan nhà nước được phép trong trường hợp xảy ra tai nạn lao động.,1
Tư vấn pháp luật Công chứng,Công dân được hưởng trong việc đăng ký quyền sở hữu trí tuệ.,0
Hỏi luật sư: Thuế,Người lao động phải chịu trách nhiệm khi thực hiện nghĩa vụ thuế.,0
Thắc mắc về Công chứng,Người vi phạm cần tuân thủ trong hoạt động kinh doanh.,1
Kinh nghiệm giải quyết Giao thông,Người sử dụng lao động phải theo quy định của pháp luật.,0
Hỏi đáp Bảo hiểm,Hộ kinh doanh phải trong trường hợp xảy ra tai nạn lao động.,1
Tư vấn miễn phí lĩnh vực Công chứng,Doanh nghiệp cần tuân thủ trong hoạt động kinh doanh.,1
Kinh nghiệm giải quyết An toàn lao động,Tổ chức phải trong việc đăng ký quyền sở hữu trí tuệ.,0
Kinh nghiệm giải quyết Ngân hàng,Người sử dụng lao động bị xử lý trong trường hợp xảy ra tai nạn lao động.,1
Tư vấn miễn phí lĩnh vực Hành chính,Hộ kinh doanh được hưởng khi ký kết hợp đồng dân sự.,0
Tư vấn miễn phí lĩnh vực Công chứng,Người lao động được miễn theo quy định về bảo hiểm xã hội.,1
Hỏi luật sư: Công chứng,Cơ quan nhà nước bị xử lý khi tham gia giao thông.,1
Tư vấn miễn phí lĩnh vực Ngân hàng,Người lao động được hưởng trong hoạt động kinh doanh.,1
Câu hỏi pháp lý – Thuế,Công dân được phép theo quy định của pháp luật.,0
Câu hỏi pháp lý – Thừa kế,Hộ kinh doanh cần tuân thủ trong việc đăng ký quyền sở hữu trí tuệ.,0
Câu hỏi pháp lý – Hình sự,Người vi phạm có quyền khi thực hiện nghĩa vụ thuế.,1
Thắc mắc về Bảo hiểm,Cơ quan nhà nước được miễn khi thực hiện nghĩa vụ thuế.,0
Tư vấn miễn phí lĩnh vực Người tiêu dùng,Người sử dụng lao động được hưởng khi tham gia giao thông.,0
Tư vấn miễn phí lĩnh vực Hành chính,Người vi phạm được phép trong việc đăng ký quyền sở hữu trí tuệ.,0
Câu hỏi pháp lý – Giao thông,Cơ quan nhà nước được miễn trong hoạt động kinh doanh.,1
Quy định mới về Thừa kế,Cơ quan nhà nước có quyền trong việc đăng ký quyền sở hữu trí tuệ.,1
Tư vấn miễn phí lĩnh vực Công chứng,Doanh nghiệp được miễn khi tham gia giao thông.,1
Hỏi luật sư: Dân sự,Hộ kinh doanh được hưởng trong trường hợp xảy ra tai nạn lao động.,1
Quy định mới về Hành nghề luật sư,Hộ kinh doanh được phép theo quy định về bảo hiểm xã hội.,0
Tư vấn pháp luật Ngân hàng,Người vi phạm phải khi tham gia giao thông.,0
Hỏi đáp Hành chính,Người lao động được miễn khi thực hiện nghĩa vụ thuế.,0
Tư vấn pháp luật Công chứng,Tổ chức phải chịu trách nhiệm trong trường hợp xảy ra tai nạn lao động.,1
Thắc mắc về Thừa kế,Tổ chức có quyền trong việc đăng ký quyền sở hữu trí tuệ.,0
Câu hỏi pháp lý – Đất đai,Người vi phạm được phép khi thực hiện nghĩa vụ thuế.,1
Kinh nghiệm giải quyết Người tiêu dùng,Tổ chức cần tuân thủ khi tham gia giao thông.,1
Thắc mắc về Ngân hàng,Công dân phải chịu trách nhiệm khi thực hiện nghĩa vụ thuế.,1
Tư vấn pháp luật Hành nghề luật sư,Công dân có quyền trong hoạt động kinh doanh.,1
Tư vấn miễn phí lĩnh vực Hợp đồng,Người vi phạm phải chịu trách nhiệm trong hoạt động kinh doanh.,1
Trao đổi về vấn đề Thuế,Hộ kinh doanh bị xử lý khi thực hiện nghĩa vụ thuế.,1
Hỏi đáp Công chứng,Công dân bị xử lý khi tham gia giao thông.,1
Hỏi đáp Hình sự,Doanh nghiệp phải theo quy định của pháp luật.,0
Xin tư vấn luật Môi trường,Cơ quan nhà nước được phép trong việc đăng ký quyền sở hữu trí tuệ.,1
Hỏi đáp Thừa kế,Doanh nghiệp cần tuân thủ khi ký kết hợp đồng dân sự.,1
Xin tư vấn luật Doanh nghiệp,Người vi phạm cần tuân thủ khi tham gia giao thông.,0
Trao đổi về vấn đề An toàn lao động,Hộ kinh doanh phải chịu trách nhiệm khi tham gia giao thông.,0
Tư vấn pháp luật Hình sự,Cơ quan nhà nước được phép trong việc đăng ký quyền sở hữu trí tuệ.,0
Xin tư vấn luật Giao thông,Cơ quan nhà nước bị xử lý trong trường hợp xảy ra tai nạn lao động.,1
Thắc mắc về Thừa kế,Người sử dụng lao động có quyền trong việc đăng ký quyền sở hữu trí tuệ.,1
Tư vấn pháp luật Lao động,Tổ chức phải chịu trách nhiệm theo quy định của pháp luật.,1
Thắc mắc về Hành chính,Cơ quan nhà nước cần tuân thủ trong hoạt động kinh doanh.,0
Tư vấn pháp luật Môi trường,Doanh nghiệp bị xử lý trong trường hợp xảy ra tai nạn lao động.,0
Hỏi luật sư: Hành nghề luật sư,Công dân bị xử lý khi ký kết hợp đồng dân sự.,0
Trao đổi về vấn đề Dân sự,Công dân được hưởng khi tham gia giao thông.,1
Tư vấn pháp luật Hợp đồng,Tổ chức được phép theo quy định của pháp luật.,0
Trao đổi về vấn đề Hình sự,Tổ chức được hưởng theo quy định của pháp luật.,1
Xin tư vấn luật Hôn nhân và gia đình,Công dân cần tuân thủ trong hoạt động kinh doanh.,0
Thắc mắc về Thừa kế,Hộ kinh doanh bị xử lý trong hoạt động kinh doanh.,0
Trao đổi về vấn đề Hành nghề luật sư,Người vi phạm bị xử lý theo quy định về bảo hiểm xã hội.,1
Quy định mới về Dân sự,Người lao động cần tuân thủ theo quy định của pháp luật.,1
Xin tư vấn luật Thuế,Người sử dụng lao động phải chịu trách nhiệm khi thực hiện nghĩa vụ thuế.,1
Trao đổi về vấn đề Dân sự,Hộ kinh doanh phải khi ký kết hợp đồng dân sự.,0
Quy định mới về An toàn lao động,Người sử dụng lao động phải khi thực hiện nghĩa vụ thuế.,1
Câu hỏi pháp lý – Môi trường,Tổ chức có quyền theo quy định về bảo hiểm xã hội.,1
Hỏi luật sư: Sở hữu trí tuệ,Tổ chức cần tuân thủ trong việc đăng ký quyền sở hữu trí tuệ.,0
Thắc mắc về Thuế,Doanh nghiệp phải trong trường hợp xảy ra tai nạn lao động.,1
Tư vấn miễn phí lĩnh vực Hợp đồng,Tổ chức được hưởng trong trường hợp xảy ra tai nạn lao động.,0
Quy định mới về Dân sự,Công dân được hưởng khi ký kết hợp đồng dân sự.,1
Xin tư vấn luật Người tiêu dùng,Công dân được phép theo quy định của pháp luật.,1
Quy định mới về Hợp đồng,Công dân được hưởng khi tham gia giao thông.,1
Hỏi đáp Sở hữu trí tuệ,Hộ kinh doanh được phép khi ký kết hợp đồng dân sự.,1
Kinh nghiệm giải quyết Hình sự,Người vi phạm phải chịu trách nhiệm theo quy định về bảo hiểm xã hội.,1
Xin tư vấn luật Người tiêu dùng,Công dân phải khi tham gia giao thông.,0
Tư vấn miễn phí lĩnh vực Công chứng,Cơ quan nhà nước được miễn theo quy định về bảo hiểm xã hội.,0
Hỏi đáp Sở hữu trí tuệ,Tổ chức được phép khi tham gia giao thông.,0
Tư vấn pháp luật Đất đai,Người lao động được phép trong hoạt động kinh doanh.,1
Kinh nghiệm giải quyết Ngân hàng,Cơ quan nhà nước cần tuân thủ trong việc đăng ký quyền sở hữu trí tuệ.,0
Hỏi đáp Thuế,Công dân có quyền khi thực hiện nghĩa vụ thuế.,0
Hỏi luật sư: Di trú,Công dân bị xử lý theo quy định về bảo hiểm xã hội.,0
Hỏi đáp Môi trường,Người vi phạm được hưởng khi thực hiện nghĩa vụ thuế.,1
Tư vấn miễn phí lĩnh vực Dân sự,Tổ chức được hưởng theo quy định về bảo hiểm xã hội.,0
Thắc mắc về Bảo hiểm,Cơ quan nhà nước được hưởng trong hoạt động kinh doanh.,0
Tư vấn pháp luật Người tiêu dùng,Người vi phạm được phép theo quy định của pháp luật.,1
Tư vấn pháp luật Đất đai,Người sử dụng lao động phải chịu trách nhiệm khi ký kết hợp đồng dân sự.,1
Tư vấn pháp luật Hành nghề luật sư,Tổ chức phải khi tham gia giao thông.,1
Xin tư vấn luật Hợp đồng,Người vi phạm được miễn khi thực hiện nghĩa vụ thuế.,1
Tư vấn pháp luật Hợp đồng,Hộ kinh doanh được phép khi thực hiện nghĩa vụ thuế.,0
Kinh nghiệm giải quyết Giao thông,Tổ chức phải chịu trách nhiệm khi ký kết hợp đồng dân sự.,0
Kinh nghiệm giải quyết Hành chính,Tổ chức cần tuân thủ trong trường hợp xảy ra tai nạn lao động.,1
Trao đổi về vấn đề Người tiêu dùng,Cơ quan nhà nước bị xử lý khi ký kết hợp đồng dân sự.,0
Thắc mắc về Đất đai,Người sử dụng lao động cần tuân thủ trong việc đăng ký quyền sở hữu trí tuệ.,0
Tư vấn pháp luật Hình sự,Cơ quan nhà nước được miễn theo quy định của pháp luật.,1
Câu hỏi pháp lý – Lao động,Cơ quan nhà nước được hưởng khi tham gia giao thông.,1
Quy định mới về Di trú,Tổ chức phải chịu trách nhiệm trong hoạt động kinh doanh.,0
Trao đổi về vấn đề Hợp đồng,Người lao động bị xử lý theo quy định của pháp luật.,1
Quy định mới về Sở hữu trí tuệ,Người lao động có quyền theo quy định của pháp luật.,1
Tư vấn pháp luật Hành nghề luật sư,Công dân phải trong việc đăng ký quyền sở hữu trí tuệ.,0
Quy định mới về Người tiêu dùng,Công dân bị xử lý trong trường hợp xảy ra tai nạn lao động.,0
Kinh nghiệm giải quyết Bảo hiểm,Doanh nghiệp phải chịu trách nhiệm trong hoạt động kinh doanh.,1
Thắc mắc về Hành chính,Cơ quan nhà nước phải khi ký kết hợp đồng dân sự.,0
Xin tư vấn luật Môi trường,Doanh nghiệp bị xử lý theo quy định về bảo hiểm xã hội.,1
Xin tư vấn luật Người tiêu dùng,Người sử dụng lao động được hưởng khi thực hiện nghĩa vụ thuế.,0
Hỏi đáp Bảo hiểm,Công dân phải trong trường hợp xảy ra tai nạn lao động.,1
Quy định mới về Người tiêu dùng,Người lao động cần tuân thủ theo quy định của pháp luật.,0
Hỏi đáp Hình sự,Hộ kinh doanh được phép khi ký kết hợp đồng dân sự.,1
Hỏi đáp Giao thông,Tổ chức được hưởng theo quy định về bảo hiểm xã hội.,0
Trao đổi về vấn đề Đất đai,Công dân được hưởng theo quy định của pháp luật.,1
Tư vấn miễn phí lĩnh vực Hợp đồng,Tổ chức cần tuân thủ trong việc đăng ký quyền sở hữu trí tuệ.,1
Thắc mắc về Hành chính,Tổ chức được miễn khi ký kết hợp đồng dân sự.,1
